"time","s.num","i.num","r.num","inf.prob","act.rate","dias_rec","tm","data_processamento","data","aglomerado","taxa_ocupacao","perc_atendimento","perc_uti","perc_mortalidade","perc_nao_detectados","infectados_oficial","recuperados_oficial","disponiveis_uti","disponiveis_atendimento","regiao"
32,1569.6,3790.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1083,0,-37.908,-758.16,"Baixada Cuiabana"
33,1343.2,4010.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1146,0,-40.102,-802.04,"Baixada Cuiabana"
34,1142.4,4203,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1201,0,-42.03,-840.6,"Baixada Cuiabana"
35,955.8,4383,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1252,0,-43.83,-876.6,"Baixada Cuiabana"
36,802.4,4530.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1295,0,-45.308,-906.16,"Baixada Cuiabana"
37,663.4,4662.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1332,0,-46.624,-932.48,"Baixada Cuiabana"
38,549.4,4769.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1363,0,-47.692,-953.84,"Baixada Cuiabana"
39,455.4,4857.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1388,0,-48.576,-971.52,"Baixada Cuiabana"
40,365.6,4940.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1412,0,-49.406,-988.12,"Baixada Cuiabana"
41,304.8,4994.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1427,0,-49.944,-998.88,"Baixada Cuiabana"
42,245.8,5048.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1442,0,-50.482,-1009.64,"Baixada Cuiabana"
43,200.8,5082.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1452,0,-50.822,-1016.44,"Baixada Cuiabana"
44,165.4,5110.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1460,0,-51.106,-1022.12,"Baixada Cuiabana"
45,132.4,5136.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1468,0,-51.366,-1027.32,"Baixada Cuiabana"
46,105.2,5156.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1473,0,-51.562,-1031.24,"Baixada Cuiabana"
47,82.6,5170.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1477,0,-51.706,-1034.12,"Baixada Cuiabana"
48,69.2,5173.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1478,0,-51.736,-1034.72,"Baixada Cuiabana"
49,56.4,5177,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1479,0,-51.77,-1035.4,"Baixada Cuiabana"
50,46.2,5178.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1480,0,-51.788,-1035.76,"Baixada Cuiabana"
51,37.6,5177.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1479,0,-51.772,-1035.44,"Baixada Cuiabana"
52,32.2,5174.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1479,0,-51.748,-1034.96,"Baixada Cuiabana"
53,27.2,5169.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1477,0,-51.698,-1033.96,"Baixada Cuiabana"
54,22.8,5166,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1476,0,-51.66,-1033.2,"Baixada Cuiabana"
55,18.6,5163.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1475,0,-51.634,-1032.68,"Baixada Cuiabana"
56,15.4,5157.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1473,0,-51.572,-1031.44,"Baixada Cuiabana"
57,11.2,5153.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1472,0,-51.536,-1030.72,"Baixada Cuiabana"
58,8,5150.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1472,0,-51.504,-1030.08,"Baixada Cuiabana"
59,6.4,5144.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1470,0,-51.444,-1028.88,"Baixada Cuiabana"
60,5.2,5137.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1468,0,-51.378,-1027.56,"Baixada Cuiabana"
61,4.6,5129.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1466,0,-51.296,-1025.92,"Baixada Cuiabana"
62,4,5122.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1464,0,-51.224,-1024.48,"Baixada Cuiabana"
63,2.8,5112.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1461,0,-51.124,-1022.48,"Baixada Cuiabana"
64,2.2,5106.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1459,0,-51.064,-1021.28,"Baixada Cuiabana"
65,1.6,5096.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1456,0,-50.968,-1019.36,"Baixada Cuiabana"
66,1.6,5091,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1455,0,-50.91,-1018.2,"Baixada Cuiabana"
67,1.6,5083.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1452,0,-50.836,-1016.72,"Baixada Cuiabana"
68,1.4,5072.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1449,0,-50.728,-1014.56,"Baixada Cuiabana"
69,1.4,5065.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1447,0,-50.656,-1013.12,"Baixada Cuiabana"
70,1.6,5059.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1446,0,-50.596,-1011.92,"Baixada Cuiabana"
71,1.4,5051.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1443,0,-50.516,-1010.32,"Baixada Cuiabana"
72,1.6,5041.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1440,0,-50.414,-1008.28,"Baixada Cuiabana"
73,2,5032.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1438,0,-50.328,-1006.56,"Baixada Cuiabana"
74,1.4,5024.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1436,0,-50.248,-1004.96,"Baixada Cuiabana"
75,1.4,5016.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1433,0,-50.162,-1003.24,"Baixada Cuiabana"
76,1.6,5008.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1431,0,-50.084,-1001.68,"Baixada Cuiabana"
77,2,5000.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1429,0,-50.004,-1000.08,"Baixada Cuiabana"
78,1.4,4992.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1427,0,-49.928,-998.56,"Baixada Cuiabana"
79,1,4985.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1425,0,-49.858,-997.16,"Baixada Cuiabana"
80,0.8,4979.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1423,0,-49.794,-995.88,"Baixada Cuiabana"
81,0.8,4972.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1421,0,-49.724,-994.48,"Baixada Cuiabana"
82,1.2,4963.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1418,0,-49.634,-992.68,"Baixada Cuiabana"
83,1.2,4954,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1415,0,-49.54,-990.8,"Baixada Cuiabana"
84,1,4945.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1413,0,-49.458,-989.16,"Baixada Cuiabana"
85,0.6,4938,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1411,0,-49.38,-987.6,"Baixada Cuiabana"
86,0.6,4929.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1408,0,-49.292,-985.84,"Baixada Cuiabana"
87,0.4,4921.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1406,0,-49.212,-984.24,"Baixada Cuiabana"
88,0.6,4914,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1404,0,-49.14,-982.8,"Baixada Cuiabana"
89,0.6,4908.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1402,0,-49.084,-981.68,"Baixada Cuiabana"
90,0.6,4900.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1400,0,-49.006,-980.12,"Baixada Cuiabana"
91,0.6,4891.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1398,0,-48.918,-978.36,"Baixada Cuiabana"
92,0.6,4882.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1395,0,-48.826,-976.52,"Baixada Cuiabana"
93,0.6,4873.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1392,0,-48.736,-974.72,"Baixada Cuiabana"
94,0.6,4865.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1390,0,-48.654,-973.08,"Baixada Cuiabana"
95,0.8,4855.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1387,0,-48.554,-971.08,"Baixada Cuiabana"
96,0.6,4848,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1385,0,-48.48,-969.6,"Baixada Cuiabana"
97,0.6,4840,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1383,0,-48.4,-968,"Baixada Cuiabana"
98,0.6,4832.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1381,0,-48.326,-966.52,"Baixada Cuiabana"
99,0.6,4824.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1379,0,-48.248,-964.96,"Baixada Cuiabana"
100,0.8,4818.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1377,0,-48.184,-963.68,"Baixada Cuiabana"
101,0.8,4811.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1375,0,-48.114,-962.28,"Baixada Cuiabana"
102,0.8,4802,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1372,0,-48.02,-960.4,"Baixada Cuiabana"
103,1,4795,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1370,0,-47.95,-959,"Baixada Cuiabana"
104,1,4786.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1368,0,-47.866,-957.32,"Baixada Cuiabana"
105,0.8,4779,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1365,0,-47.79,-955.8,"Baixada Cuiabana"
106,1.2,4771.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1363,0,-47.716,-954.32,"Baixada Cuiabana"
107,1.2,4764.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1361,0,-47.642,-952.84,"Baixada Cuiabana"
108,1.4,4756.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1359,0,-47.562,-951.24,"Baixada Cuiabana"
109,1.2,4749.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1357,0,-47.492,-949.84,"Baixada Cuiabana"
110,1.2,4742.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1355,0,-47.426,-948.52,"Baixada Cuiabana"
111,1,4732,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1352,0,-47.32,-946.4,"Baixada Cuiabana"
112,1.2,4725.2,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1350,0,-47.252,-945.04,"Baixada Cuiabana"
113,1,4717.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1348,0,-47.176,-943.52,"Baixada Cuiabana"
114,1.2,4709,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1345,0,-47.09,-941.8,"Baixada Cuiabana"
115,1.2,4702.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1344,0,-47.028,-940.56,"Baixada Cuiabana"
116,1.4,4697,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1342,0,-46.97,-939.4,"Baixada Cuiabana"
117,1.2,4690.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1340,0,-46.908,-938.16,"Baixada Cuiabana"
118,1,4683.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1338,0,-46.838,-936.76,"Baixada Cuiabana"
119,1,4673.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1335,0,-46.738,-934.76,"Baixada Cuiabana"
120,0.8,4666.8,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1333,0,-46.668,-933.36,"Baixada Cuiabana"
121,0.8,4662.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1332,0,-46.626,-932.52,"Baixada Cuiabana"
122,0.4,4656,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1330,0,-46.56,-931.2,"Baixada Cuiabana"
123,0.6,4649.6,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1328,0,-46.496,-929.92,"Baixada Cuiabana"
124,0.2,4643,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1327,0,-46.43,-928.6,"Baixada Cuiabana"
125,0.2,4636.4,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1325,0,-46.364,-927.28,"Baixada Cuiabana"
126,0,4629,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1323,0,-46.29,-925.8,"Baixada Cuiabana"
127,0,4621,0,0.0486764367643165,4.41240659503586,0.772415725935331,0.036,"31052020-143835",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1320,0,-46.21,-924.2,"Baixada Cuiabana"
