"time","s.num","i.num","r.num","inf.prob","act.rate","dias_rec","tm","data_processamento","data","aglomerado","taxa_ocupacao","perc_atendimento","perc_uti","perc_mortalidade","perc_nao_detectados","infectados_oficial","recuperados_oficial","disponiveis_uti","disponiveis_atendimento","regiao"
17,5378,13,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,4,12,-0.13,-2.6,"Baixada Cuiabana"
18,5377,14,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,4,12,-0.14,-2.8,"Baixada Cuiabana"
19,5375,16,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,5,12,-0.16,-3.2,"Baixada Cuiabana"
20,5374,17,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,5,12,-0.17,-3.4,"Baixada Cuiabana"
21,5372,18,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,5,12,-0.18,-3.6,"Baixada Cuiabana"
22,5369,21,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,6,12,-0.21,-4.2,"Baixada Cuiabana"
23,5367,22,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,6,12,-0.22,-4.4,"Baixada Cuiabana"
24,5366,23,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,7,12,-0.23,-4.6,"Baixada Cuiabana"
25,5364,24,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,7,12,-0.24,-4.8,"Baixada Cuiabana"
26,5362,26,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,7,12,-0.26,-5.2,"Baixada Cuiabana"
27,5361,27,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,8,12,-0.27,-5.4,"Baixada Cuiabana"
28,5358,30,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,9,12,-0.3,-6,"Baixada Cuiabana"
29,5357,31,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,9,12,-0.31,-6.2,"Baixada Cuiabana"
30,5355,32,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,9,12,-0.32,-6.4,"Baixada Cuiabana"
31,5354,33,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,9,12,-0.33,-6.6,"Baixada Cuiabana"
32,5352,34,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,10,12,-0.34,-6.8,"Baixada Cuiabana"
33,5352,34,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,10,12,-0.34,-6.8,"Baixada Cuiabana"
34,5349,37,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,11,12,-0.37,-7.4,"Baixada Cuiabana"
35,5347,39,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,11,12,-0.39,-7.8,"Baixada Cuiabana"
36,5347,39,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,11,12,-0.39,-7.8,"Baixada Cuiabana"
37,5344,42,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,12,12,-0.42,-8.4,"Baixada Cuiabana"
38,5342,44,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,13,12,-0.44,-8.8,"Baixada Cuiabana"
39,5339,47,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,13,12,-0.47,-9.4,"Baixada Cuiabana"
40,5333,53,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,15,12,-0.53,-10.6,"Baixada Cuiabana"
41,5333,55,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,16,12,-0.55,-11,"Baixada Cuiabana"
42,5328,60,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,17,12,-0.6,-12,"Baixada Cuiabana"
43,5322,66,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,19,12,-0.66,-13.2,"Baixada Cuiabana"
44,5319,69,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,20,12,-0.69,-13.8,"Baixada Cuiabana"
45,5318,70,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,20,12,-0.7,-14,"Baixada Cuiabana"
46,5315,73,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,21,12,-0.73,-14.6,"Baixada Cuiabana"
47,5311,77,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,22,12,-0.77,-15.4,"Baixada Cuiabana"
48,5305,83,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,24,12,-0.83,-16.6,"Baixada Cuiabana"
49,5300,88,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,25,12,-0.88,-17.6,"Baixada Cuiabana"
50,5297,91,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,26,12,-0.91,-18.2,"Baixada Cuiabana"
51,5287,101,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,29,12,-1.01,-20.2,"Baixada Cuiabana"
52,5284,104,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,30,12,-1.04,-20.8,"Baixada Cuiabana"
53,5281,107,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,31,12,-1.07,-21.4,"Baixada Cuiabana"
54,5275,113,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,32,12,-1.13,-22.6,"Baixada Cuiabana"
55,5267,121,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,35,12,-1.21,-24.2,"Baixada Cuiabana"
56,5260,128,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,37,12,-1.28,-25.6,"Baixada Cuiabana"
57,5252,135,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,39,12,-1.35,-27,"Baixada Cuiabana"
58,5244,143,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,41,12,-1.43,-28.6,"Baixada Cuiabana"
59,5234,153,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,44,12,-1.53,-30.6,"Baixada Cuiabana"
60,5229,157,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,45,12,-1.57,-31.4,"Baixada Cuiabana"
61,5214,172,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,49,12,-1.72,-34.4,"Baixada Cuiabana"
62,5206,181,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,52,12,-1.81,-36.2,"Baixada Cuiabana"
63,5195,191,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,55,12,-1.91,-38.2,"Baixada Cuiabana"
64,5187,199,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,57,12,-1.99,-39.8,"Baixada Cuiabana"
65,5176,210,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,60,12,-2.1,-42,"Baixada Cuiabana"
66,5166,220,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,12,-2.2,-44,"Baixada Cuiabana"
67,5154,232,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,66,12,-2.32,-46.4,"Baixada Cuiabana"
68,5146,240,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,69,12,-2.4,-48,"Baixada Cuiabana"
69,5130,255,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,73,12,-2.55,-51,"Baixada Cuiabana"
70,5118,267,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,76,12,-2.67,-53.4,"Baixada Cuiabana"
71,5103,282,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,81,12,-2.82,-56.4,"Baixada Cuiabana"
72,5093,289,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,83,12,-2.89,-57.8,"Baixada Cuiabana"
73,5081,302,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,86,12,-3.02,-60.4,"Baixada Cuiabana"
74,5064,319,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,91,12,-3.19,-63.8,"Baixada Cuiabana"
75,5051,332,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,95,12,-3.32,-66.4,"Baixada Cuiabana"
76,5040,344,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,98,12,-3.44,-68.8,"Baixada Cuiabana"
77,5023,360,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,103,12,-3.6,-72,"Baixada Cuiabana"
78,5004,379,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,108,12,-3.79,-75.8,"Baixada Cuiabana"
79,4985,398,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,114,12,-3.98,-79.6,"Baixada Cuiabana"
80,4962,421,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,120,12,-4.21,-84.2,"Baixada Cuiabana"
81,4947,436,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,125,12,-4.36,-87.2,"Baixada Cuiabana"
82,4922,461,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,132,12,-4.61,-92.2,"Baixada Cuiabana"
83,4901,481,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,137,12,-4.81,-96.2,"Baixada Cuiabana"
84,4867,513,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,147,12,-5.13,-102.6,"Baixada Cuiabana"
85,4837,540,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,154,12,-5.4,-108,"Baixada Cuiabana"
86,4809,565,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,161,12,-5.65,-113,"Baixada Cuiabana"
87,4775,599,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,171,12,-5.99,-119.8,"Baixada Cuiabana"
88,4737,636,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,182,12,-6.36,-127.2,"Baixada Cuiabana"
89,4703,669,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,191,12,-6.69,-133.8,"Baixada Cuiabana"
90,4673,699,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,200,12,-6.99,-139.8,"Baixada Cuiabana"
91,4637,732,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,209,12,-7.32,-146.4,"Baixada Cuiabana"
92,4599,768,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,219,12,-7.68,-153.6,"Baixada Cuiabana"
93,4567,799,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,228,12,-7.99,-159.8,"Baixada Cuiabana"
94,4529,837,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,239,12,-8.37,-167.4,"Baixada Cuiabana"
95,4494,870,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,249,12,-8.7,-174,"Baixada Cuiabana"
96,4463,901,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,257,12,-9.01,-180.2,"Baixada Cuiabana"
97,4407,956,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,273,12,-9.56,-191.2,"Baixada Cuiabana"
98,4374,987,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,282,12,-9.87,-197.4,"Baixada Cuiabana"
99,4325,1033,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,295,12,-10.33,-206.6,"Baixada Cuiabana"
100,4272,1083,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,309,12,-10.83,-216.6,"Baixada Cuiabana"
101,4232,1123,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,321,12,-11.23,-224.6,"Baixada Cuiabana"
102,4178,1176,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,336,12,-11.76,-235.2,"Baixada Cuiabana"
103,4132,1218,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,348,12,-12.18,-243.6,"Baixada Cuiabana"
104,4084,1264,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,361,12,-12.64,-252.8,"Baixada Cuiabana"
105,4016,1332,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,381,12,-13.32,-266.4,"Baixada Cuiabana"
106,3961,1386,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,396,12,-13.86,-277.2,"Baixada Cuiabana"
107,3899,1445,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,413,12,-14.45,-289,"Baixada Cuiabana"
108,3848,1495,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,427,12,-14.95,-299,"Baixada Cuiabana"
109,3785,1554,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,444,12,-15.54,-310.8,"Baixada Cuiabana"
110,3737,1599,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,457,12,-15.99,-319.8,"Baixada Cuiabana"
111,3689,1645,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,470,12,-16.45,-329,"Baixada Cuiabana"
112,3637,1696,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,485,12,-16.96,-339.2,"Baixada Cuiabana"
113,3570,1759,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,503,12,-17.59,-351.8,"Baixada Cuiabana"
114,3517,1808,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,517,12,-18.08,-361.6,"Baixada Cuiabana"
115,3458,1860,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,531,12,-18.6,-372,"Baixada Cuiabana"
116,3408,1906,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,545,12,-19.06,-381.2,"Baixada Cuiabana"
117,3325,1983,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,567,12,-19.83,-396.6,"Baixada Cuiabana"
118,3260,2044,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,584,12,-20.44,-408.8,"Baixada Cuiabana"
119,3198,2102,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,601,12,-21.02,-420.4,"Baixada Cuiabana"
120,3140,2153,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,615,12,-21.53,-430.6,"Baixada Cuiabana"
121,3073,2218,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,634,12,-22.18,-443.6,"Baixada Cuiabana"
122,3015,2272,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,649,12,-22.72,-454.4,"Baixada Cuiabana"
123,2934,2353,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,672,12,-23.53,-470.6,"Baixada Cuiabana"
124,2866,2419,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,691,12,-24.19,-483.8,"Baixada Cuiabana"
125,2786,2494,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,713,12,-24.94,-498.8,"Baixada Cuiabana"
126,2731,2542,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,726,12,-25.42,-508.4,"Baixada Cuiabana"
127,2659,2610,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,746,12,-26.1,-522,"Baixada Cuiabana"
128,2584,2679,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,765,12,-26.79,-535.8,"Baixada Cuiabana"
129,2517,2739,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,783,12,-27.39,-547.8,"Baixada Cuiabana"
130,2440,2812,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,803,12,-28.12,-562.4,"Baixada Cuiabana"
131,2372,2878,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,822,12,-28.78,-575.6,"Baixada Cuiabana"
132,2292,2952,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,843,12,-29.52,-590.4,"Baixada Cuiabana"
133,2231,3010,42,0.00326581755260535,16.8831084672101,0.316192678677331,0.036,"11062020-202039",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,860,12,-30.1,-602,"Baixada Cuiabana"
