"time","s.num","i.num","r.num","inf.prob","act.rate","dias_rec","tm","data_processamento","data","aglomerado","taxa_ocupacao","perc_atendimento","perc_uti","perc_mortalidade","perc_nao_detectados","infectados_oficial","recuperados_oficial","disponiveis_uti","disponiveis_atendimento","regiao"
46,5311.90909090909,31.5454545454545,59.3636363636364,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,9,17,-0.315454545454545,-6.30909090909091,"Baixada Cuiabana"
47,5306.27272727273,33.5454545454545,63.0909090909091,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,10,18,-0.335454545454545,-6.70909090909091,"Baixada Cuiabana"
48,5299.81818181818,34.4545454545455,68.7272727272727,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,10,20,-0.344545454545455,-6.89090909090909,"Baixada Cuiabana"
49,5292.18181818182,36.9090909090909,74,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,11,21,-0.369090909090909,-7.38181818181818,"Baixada Cuiabana"
50,5284.81818181818,38.8181818181818,79.6363636363636,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,11,23,-0.388181818181818,-7.76363636363636,"Baixada Cuiabana"
51,5276.09090909091,41.2727272727273,85.9090909090909,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,12,25,-0.412727272727273,-8.25454545454546,"Baixada Cuiabana"
52,5268.09090909091,43.2727272727273,92,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,12,26,-0.432727272727273,-8.65454545454545,"Baixada Cuiabana"
53,5259.63636363636,44.5454545454545,99.4545454545455,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,13,28,-0.445454545454545,-8.90909090909091,"Baixada Cuiabana"
54,5250.45454545455,46.7272727272727,106.545454545455,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,13,30,-0.467272727272727,-9.34545454545455,"Baixada Cuiabana"
55,5238.18181818182,51.9090909090909,113.818181818182,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,15,33,-0.519090909090909,-10.3818181818182,"Baixada Cuiabana"
56,5227,55.9090909090909,121.181818181818,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,16,35,-0.559090909090909,-11.1818181818182,"Baixada Cuiabana"
57,5214.63636363636,60.8181818181818,128.545454545455,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,17,37,-0.608181818181818,-12.1636363636364,"Baixada Cuiabana"
58,5203.36363636364,63.7272727272727,136.636363636364,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,18,39,-0.637272727272727,-12.7454545454545,"Baixada Cuiabana"
59,5189.36363636364,68.4545454545455,145.545454545455,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,20,42,-0.684545454545455,-13.6909090909091,"Baixada Cuiabana"
60,5175.45454545455,73.5454545454545,154.454545454545,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,21,44,-0.735454545454545,-14.7090909090909,"Baixada Cuiabana"
61,5157.27272727273,79.9090909090909,166.181818181818,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,23,47,-0.799090909090909,-15.9818181818182,"Baixada Cuiabana"
62,5141.54545454545,83.2727272727273,178.545454545455,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,24,51,-0.832727272727273,-16.6545454545455,"Baixada Cuiabana"
63,5122.36363636364,90.4545454545455,190.363636363636,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,26,54,-0.904545454545455,-18.0909090909091,"Baixada Cuiabana"
64,5103.72727272727,93.6363636363636,205.727272727273,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,27,59,-0.936363636363636,-18.7272727272727,"Baixada Cuiabana"
65,5086.45454545455,96.2727272727273,220.363636363636,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,28,63,-0.962727272727273,-19.2545454545455,"Baixada Cuiabana"
66,5068.09090909091,102.545454545455,232.181818181818,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,29,66,-1.02545454545455,-20.5090909090909,"Baixada Cuiabana"
67,5047.45454545455,107.909090909091,247.454545454545,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,31,71,-1.07909090909091,-21.5818181818182,"Baixada Cuiabana"
68,5026.63636363636,110.909090909091,265.363636363636,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,32,76,-1.10909090909091,-22.1818181818182,"Baixada Cuiabana"
69,5002.90909090909,118.545454545455,281.272727272727,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,34,80,-1.18545454545455,-23.7090909090909,"Baixada Cuiabana"
70,4979.54545454545,124,299.090909090909,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,35,85,-1.24,-24.8,"Baixada Cuiabana"
71,4955.90909090909,129,317.636363636364,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,37,91,-1.29,-25.8,"Baixada Cuiabana"
72,4929.45454545455,134,339.181818181818,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,38,97,-1.34,-26.8,"Baixada Cuiabana"
73,4905.18181818182,138.454545454545,358.909090909091,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,40,103,-1.38454545454545,-27.6909090909091,"Baixada Cuiabana"
74,4879.27272727273,145.454545454545,378,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,42,108,-1.45454545454545,-29.0909090909091,"Baixada Cuiabana"
75,4850.63636363636,153.545454545455,398.545454545455,0.0306,7.683,8.088,0.036,"17052020-190624",2020-07-31,"Acorizal",0.058,0.2,0.01,0.005,0.6,44,114,-1.53545454545455,-30.7090909090909,"Baixada Cuiabana"
76,4824.36363636364,155,423,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,44,121,-1.55,-31,"Baixada Cuiabana"
77,4795.90909090909,160.909090909091,445.454545454545,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,46,127,-1.60909090909091,-32.1818181818182,"Baixada Cuiabana"
78,4765.36363636364,169,467.636363636364,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,48,134,-1.69,-33.8,"Baixada Cuiabana"
79,4737.54545454545,173.909090909091,490.181818181818,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,50,140,-1.73909090909091,-34.7818181818182,"Baixada Cuiabana"
80,4708.81818181818,178.818181818182,513.818181818182,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,51,147,-1.78818181818182,-35.7636363636364,"Baixada Cuiabana"
81,4679.18181818182,183,538.818181818182,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,52,154,-1.83,-36.6,"Baixada Cuiabana"
82,4650.63636363636,187.545454545455,562.272727272727,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,54,161,-1.87545454545455,-37.5090909090909,"Baixada Cuiabana"
83,4616.90909090909,192.909090909091,590.363636363636,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,55,169,-1.92909090909091,-38.5818181818182,"Baixada Cuiabana"
84,4582.90909090909,197.818181818182,619,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,57,177,-1.97818181818182,-39.5636363636364,"Baixada Cuiabana"
85,4548.81818181818,202.545454545455,648.272727272727,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,58,185,-2.02545454545455,-40.5090909090909,"Baixada Cuiabana"
86,4516.72727272727,204.272727272727,678.363636363636,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,58,194,-2.04272727272727,-40.8545454545455,"Baixada Cuiabana"
87,4488.72727272727,204.272727272727,706.272727272727,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,58,202,-2.04272727272727,-40.8545454545455,"Baixada Cuiabana"
88,4456.18181818182,205.818181818182,737,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,59,211,-2.05818181818182,-41.1636363636364,"Baixada Cuiabana"
89,4423.81818181818,205.090909090909,769.545454545455,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,59,220,-2.05090909090909,-41.0181818181818,"Baixada Cuiabana"
90,4390.45454545455,207.272727272727,800.636363636364,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,59,229,-2.07272727272727,-41.4545454545455,"Baixada Cuiabana"
91,4357.27272727273,212.090909090909,828.909090909091,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,61,237,-2.12090909090909,-42.4181818181818,"Baixada Cuiabana"
92,4327.72727272727,209.090909090909,861.181818181818,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,60,246,-2.09090909090909,-41.8181818181818,"Baixada Cuiabana"
93,4295.54545454545,211.363636363636,890.545454545455,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,60,254,-2.11363636363636,-42.2727272727273,"Baixada Cuiabana"
94,4262.54545454545,214.363636363636,920,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,61,263,-2.14363636363636,-42.8727272727273,"Baixada Cuiabana"
95,4229.54545454545,215.181818181818,951.454545454545,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,61,272,-2.15181818181818,-43.0363636363636,"Baixada Cuiabana"
96,4199.45454545455,213.545454545455,982.818181818182,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,61,281,-2.13545454545455,-42.7090909090909,"Baixada Cuiabana"
97,4166.45454545455,215.636363636364,1013.54545454545,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,62,290,-2.15636363636364,-43.1272727272727,"Baixada Cuiabana"
98,4134.72727272727,220.090909090909,1040.63636363636,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,297,-2.20090909090909,-44.0181818181818,"Baixada Cuiabana"
99,4102.63636363636,219.818181818182,1072.72727272727,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,306,-2.19818181818182,-43.9636363636364,"Baixada Cuiabana"
100,4073,219.090909090909,1102.81818181818,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,315,-2.19090909090909,-43.8181818181818,"Baixada Cuiabana"
101,4041,220.636363636364,1133.18181818182,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,324,-2.20636363636364,-44.1272727272727,"Baixada Cuiabana"
102,4007.63636363636,223.909090909091,1163.09090909091,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,64,332,-2.23909090909091,-44.7818181818182,"Baixada Cuiabana"
103,3976,221.090909090909,1197.09090909091,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,342,-2.21090909090909,-44.2181818181818,"Baixada Cuiabana"
104,3945.09090909091,220.454545454545,1228.54545454545,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,351,-2.20454545454545,-44.0909090909091,"Baixada Cuiabana"
105,3911.18181818182,221.545454545455,1261.27272727273,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,360,-2.21545454545455,-44.3090909090909,"Baixada Cuiabana"
106,3878.81818181818,224.363636363636,1290.54545454545,0.0306,7.683,8.088,0.036,"17052020-190624",2020-08-31,"Acorizal",0.058,0.2,0.01,0.005,0.6,64,369,-2.24363636363636,-44.8727272727273,"Baixada Cuiabana"
107,3849,223.090909090909,1321.45454545455,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,64,378,-2.23090909090909,-44.6181818181818,"Baixada Cuiabana"
108,3818.54545454545,225.090909090909,1349.90909090909,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,64,386,-2.25090909090909,-45.0181818181818,"Baixada Cuiabana"
109,3789.45454545455,220.454545454545,1383.27272727273,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,395,-2.20454545454545,-44.0909090909091,"Baixada Cuiabana"
110,3760.18181818182,219.272727272727,1413.36363636364,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,404,-2.19272727272727,-43.8545454545455,"Baixada Cuiabana"
111,3732.27272727273,216.454545454545,1443.63636363636,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,62,412,-2.16454545454545,-43.2909090909091,"Baixada Cuiabana"
112,3702.09090909091,212.454545454545,1477.72727272727,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,61,422,-2.12454545454545,-42.4909090909091,"Baixada Cuiabana"
113,3670.54545454545,213.363636363636,1508.18181818182,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,61,431,-2.13363636363636,-42.6727272727273,"Baixada Cuiabana"
114,3642.45454545455,211.636363636364,1537.36363636364,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,60,439,-2.11636363636364,-42.3272727272727,"Baixada Cuiabana"
115,3613.90909090909,208.818181818182,1568.09090909091,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,60,448,-2.08818181818182,-41.7636363636364,"Baixada Cuiabana"
116,3586.18181818182,210.545454545455,1593.81818181818,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,60,455,-2.10545454545455,-42.1090909090909,"Baixada Cuiabana"
117,3560.72727272727,206.181818181818,1623.54545454545,0.0306,7.683,8.088,0.036,"17052020-190624",2020-09-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,59,464,-2.06181818181818,-41.2363636363636,"Baixada Cuiabana"
