"time","s.num","i.num","r.num","inf.prob","act.rate","dias_rec","tm","data_processamento","data","aglomerado","taxa_ocupacao","perc_atendimento","perc_uti","perc_mortalidade","perc_nao_detectados","infectados_oficial","recuperados_oficial","disponiveis_uti","disponiveis_atendimento","regiao"
18,4852,553,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,158,3,-5.53,-110.6,"Baixada Cuiabana"
19,4763,641,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,183,3,-6.41,-128.2,"Baixada Cuiabana"
20,4650,752,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,215,3,-7.52,-150.4,"Baixada Cuiabana"
21,4520,880,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,251,3,-8.8,-176,"Baixada Cuiabana"
22,4356,1043,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,298,3,-10.43,-208.6,"Baixada Cuiabana"
23,4174,1221,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,349,3,-12.21,-244.2,"Baixada Cuiabana"
24,3960,1433,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,409,3,-14.33,-286.6,"Baixada Cuiabana"
25,3719,1673,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,478,3,-16.73,-334.6,"Baixada Cuiabana"
26,3470,1916,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,547,3,-19.16,-383.2,"Baixada Cuiabana"
27,3215,2168,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,619,3,-21.68,-433.6,"Baixada Cuiabana"
28,2966,2414,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,690,3,-24.14,-482.8,"Baixada Cuiabana"
29,2685,2690,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-06-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,769,3,-26.9,-538,"Baixada Cuiabana"
30,2397,2969,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,848,3,-29.69,-593.8,"Baixada Cuiabana"
31,2114,3248,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,928,3,-32.48,-649.6,"Baixada Cuiabana"
32,1884,3474,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,993,3,-34.74,-694.8,"Baixada Cuiabana"
33,1639,3707,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,1059,3,-37.07,-741.4,"Baixada Cuiabana"
34,1422,3916,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,1119,3,-39.16,-783.2,"Baixada Cuiabana"
35,1208,4122,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,1178,3,-41.22,-824.4,"Baixada Cuiabana"
36,1026,4297,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,1228,3,-42.97,-859.4,"Baixada Cuiabana"
37,852,4460,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,1274,3,-44.6,-892,"Baixada Cuiabana"
38,694,4606,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,1316,3,-46.06,-921.2,"Baixada Cuiabana"
39,569,4726,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,1350,3,-47.26,-945.2,"Baixada Cuiabana"
40,473,4812,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,1375,3,-48.12,-962.4,"Baixada Cuiabana"
41,395,4877,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,1393,3,-48.77,-975.4,"Baixada Cuiabana"
42,342,4924,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,1407,3,-49.24,-984.8,"Baixada Cuiabana"
43,283,4976,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,1422,3,-49.76,-995.2,"Baixada Cuiabana"
44,225,5022,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,1435,3,-50.22,-1004.4,"Baixada Cuiabana"
45,189,5047,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,1442,3,-50.47,-1009.4,"Baixada Cuiabana"
46,156,5076,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,1450,3,-50.76,-1015.2,"Baixada Cuiabana"
47,135,5088,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,1454,3,-50.88,-1017.6,"Baixada Cuiabana"
48,118,5100,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,1457,3,-51,-1020,"Baixada Cuiabana"
49,95,5108,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,1459,3,-51.08,-1021.6,"Baixada Cuiabana"
50,71,5125,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,1464,3,-51.25,-1025,"Baixada Cuiabana"
51,58,5133,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,1467,3,-51.33,-1026.6,"Baixada Cuiabana"
52,51,5129,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,1465,3,-51.29,-1025.8,"Baixada Cuiabana"
53,42,5132,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,1466,3,-51.32,-1026.4,"Baixada Cuiabana"
54,36,5127,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,1465,3,-51.27,-1025.4,"Baixada Cuiabana"
55,30,5123,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,1464,3,-51.23,-1024.6,"Baixada Cuiabana"
56,23,5119,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,1463,3,-51.19,-1023.8,"Baixada Cuiabana"
57,15,5113,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,1461,3,-51.13,-1022.6,"Baixada Cuiabana"
58,12,5101,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,1457,3,-51.01,-1020.2,"Baixada Cuiabana"
59,11,5095,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,1456,3,-50.95,-1019,"Baixada Cuiabana"
60,8,5087,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-07-31,"Acorizal",0.058,0.2,0.01,0.005,0.6,1453,3,-50.87,-1017.4,"Baixada Cuiabana"
61,6,5082,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,1452,3,-50.82,-1016.4,"Baixada Cuiabana"
62,4,5074,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,1450,3,-50.74,-1014.8,"Baixada Cuiabana"
63,4,5067,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,1448,3,-50.67,-1013.4,"Baixada Cuiabana"
64,3,5063,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,1447,3,-50.63,-1012.6,"Baixada Cuiabana"
65,2,5055,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,1444,3,-50.55,-1011,"Baixada Cuiabana"
66,2,5045,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,1441,3,-50.45,-1009,"Baixada Cuiabana"
67,0,5044,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,1441,3,-50.44,-1008.8,"Baixada Cuiabana"
68,0,5031,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,1437,3,-50.31,-1006.2,"Baixada Cuiabana"
69,0,5026,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,1436,3,-50.26,-1005.2,"Baixada Cuiabana"
70,0,5020,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,1434,3,-50.2,-1004,"Baixada Cuiabana"
71,0,5007,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,1431,3,-50.07,-1001.4,"Baixada Cuiabana"
72,0,4993,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,1427,3,-49.93,-998.6,"Baixada Cuiabana"
73,0,4988,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,1425,3,-49.88,-997.6,"Baixada Cuiabana"
74,0,4980,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,1423,3,-49.8,-996,"Baixada Cuiabana"
75,0,4967,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,1419,3,-49.67,-993.4,"Baixada Cuiabana"
76,0,4958,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,1417,3,-49.58,-991.6,"Baixada Cuiabana"
77,0,4955,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,1416,3,-49.55,-991,"Baixada Cuiabana"
78,0,4947,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,1413,3,-49.47,-989.4,"Baixada Cuiabana"
79,0,4938,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,1411,3,-49.38,-987.6,"Baixada Cuiabana"
80,0,4929,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,1408,3,-49.29,-985.8,"Baixada Cuiabana"
81,0,4921,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,1406,3,-49.21,-984.2,"Baixada Cuiabana"
82,0,4915,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,1404,3,-49.15,-983,"Baixada Cuiabana"
83,0,4906,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,1402,3,-49.06,-981.2,"Baixada Cuiabana"
84,0,4899,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,1400,3,-48.99,-979.8,"Baixada Cuiabana"
85,0,4892,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,1398,3,-48.92,-978.4,"Baixada Cuiabana"
86,0,4884,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,1395,3,-48.84,-976.8,"Baixada Cuiabana"
87,0,4877,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,1393,3,-48.77,-975.4,"Baixada Cuiabana"
88,1,4866,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,1390,3,-48.66,-973.2,"Baixada Cuiabana"
89,0,4863,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,1389,3,-48.63,-972.6,"Baixada Cuiabana"
90,0,4850,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,1386,3,-48.5,-970,"Baixada Cuiabana"
91,0,4843,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-08-31,"Acorizal",0.058,0.2,0.01,0.005,0.6,1384,3,-48.43,-968.6,"Baixada Cuiabana"
92,1,4836,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,1382,3,-48.36,-967.2,"Baixada Cuiabana"
93,1,4827,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,1379,3,-48.27,-965.4,"Baixada Cuiabana"
94,1,4815,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,1376,3,-48.15,-963,"Baixada Cuiabana"
95,1,4805,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,1373,3,-48.05,-961,"Baixada Cuiabana"
96,0,4801,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,1372,3,-48.01,-960.2,"Baixada Cuiabana"
97,0,4790,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,1369,3,-47.9,-958,"Baixada Cuiabana"
98,0,4787,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,1368,3,-47.87,-957.4,"Baixada Cuiabana"
99,0,4778,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,1365,3,-47.78,-955.6,"Baixada Cuiabana"
100,0,4772,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,1363,3,-47.72,-954.4,"Baixada Cuiabana"
101,0,4765,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,1361,3,-47.65,-953,"Baixada Cuiabana"
102,0,4756,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,1359,3,-47.56,-951.2,"Baixada Cuiabana"
103,0,4745,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,1356,3,-47.45,-949,"Baixada Cuiabana"
104,0,4738,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,1354,3,-47.38,-947.6,"Baixada Cuiabana"
105,0,4726,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,1350,3,-47.26,-945.2,"Baixada Cuiabana"
106,0,4715,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,1347,3,-47.15,-943,"Baixada Cuiabana"
107,0,4708,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,1345,3,-47.08,-941.6,"Baixada Cuiabana"
108,0,4701,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,1343,3,-47.01,-940.2,"Baixada Cuiabana"
109,0,4695,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,1341,3,-46.95,-939,"Baixada Cuiabana"
110,0,4690,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,1340,3,-46.9,-938,"Baixada Cuiabana"
111,0,4680,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,1337,3,-46.8,-936,"Baixada Cuiabana"
112,0,4674,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,1335,3,-46.74,-934.8,"Baixada Cuiabana"
113,0,4665,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,1333,3,-46.65,-933,"Baixada Cuiabana"
114,0,4655,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,1330,3,-46.55,-931,"Baixada Cuiabana"
115,1,4652,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,1329,3,-46.52,-930.4,"Baixada Cuiabana"
116,1,4642,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,1326,3,-46.42,-928.4,"Baixada Cuiabana"
117,1,4633,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,1324,3,-46.33,-926.6,"Baixada Cuiabana"
118,1,4622,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,1321,3,-46.22,-924.4,"Baixada Cuiabana"
119,1,4610,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,1317,3,-46.1,-922,"Baixada Cuiabana"
120,0,4601,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,1315,3,-46.01,-920.2,"Baixada Cuiabana"
121,0,4595,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-09-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,1313,3,-45.95,-919,"Baixada Cuiabana"
122,0,4589,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,1311,3,-45.89,-917.8,"Baixada Cuiabana"
123,0,4581,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,1309,3,-45.81,-916.2,"Baixada Cuiabana"
124,0,4573,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,1307,3,-45.73,-914.6,"Baixada Cuiabana"
125,1,4565,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,1304,3,-45.65,-913,"Baixada Cuiabana"
126,0,4563,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,1304,3,-45.63,-912.6,"Baixada Cuiabana"
127,0,4558,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,1302,3,-45.58,-911.6,"Baixada Cuiabana"
128,0,4549,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,1300,3,-45.49,-909.8,"Baixada Cuiabana"
129,0,4542,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,1298,3,-45.42,-908.4,"Baixada Cuiabana"
130,0,4538,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,1297,3,-45.38,-907.6,"Baixada Cuiabana"
131,0,4538,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,1297,3,-45.38,-907.6,"Baixada Cuiabana"
132,0,4529,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,1294,3,-45.29,-905.8,"Baixada Cuiabana"
133,0,4522,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,1292,3,-45.22,-904.4,"Baixada Cuiabana"
134,0,4515,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,1290,3,-45.15,-903,"Baixada Cuiabana"
135,0,4507,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,1288,3,-45.07,-901.4,"Baixada Cuiabana"
136,0,4500,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-082357",2020-10-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,1286,3,-45,-900,"Baixada Cuiabana"
