"time","s.num","i.num","r.num","inf.prob","act.rate","dias_rec","tm","data_processamento","data","aglomerado","taxa_ocupacao","perc_atendimento","perc_uti","perc_mortalidade","perc_nao_detectados","infectados_oficial","recuperados_oficial","disponiveis_uti","disponiveis_atendimento","regiao"
11,5359.6,24.8,25.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,7,7,-0.248,-4.96,"Baixada Cuiabana"
12,5353.6,28,28.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,8,8,-0.28,-5.6,"Baixada Cuiabana"
13,5346.4,31.4,32.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,9,9,-0.314,-6.28,"Baixada Cuiabana"
14,5338.4,33.6,38,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,10,11,-0.336,-6.72,"Baixada Cuiabana"
15,5329.8,37.8,42.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,11,12,-0.378,-7.56,"Baixada Cuiabana"
16,5319.6,41.6,49.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,12,14,-0.416,-8.32,"Baixada Cuiabana"
17,5309.2,45.2,56.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,13,16,-0.452,-9.04,"Baixada Cuiabana"
18,5298,49.6,63,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,14,18,-0.496,-9.92,"Baixada Cuiabana"
19,5287.8,51.6,70.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,15,20,-0.516,-10.32,"Baixada Cuiabana"
20,5277.2,55,77.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,16,22,-0.55,-11,"Baixada Cuiabana"
21,5263.8,59.8,86.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,17,25,-0.598,-11.96,"Baixada Cuiabana"
22,5251.6,64.2,94.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,18,27,-0.642,-12.84,"Baixada Cuiabana"
23,5235,70.4,104.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,20,30,-0.704,-14.08,"Baixada Cuiabana"
24,5220.2,74,116.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,21,33,-0.74,-14.8,"Baixada Cuiabana"
25,5202,80.8,128,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,23,37,-0.808,-16.16,"Baixada Cuiabana"
26,5182,91.2,137.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,26,39,-0.912,-18.24,"Baixada Cuiabana"
27,5160.8,96.6,153.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,28,44,-0.966,-19.32,"Baixada Cuiabana"
28,5138.4,103.8,168.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,30,48,-1.038,-20.76,"Baixada Cuiabana"
29,5116.4,111.4,182.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,32,52,-1.114,-22.28,"Baixada Cuiabana"
30,5091,117,201.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,33,58,-1.17,-23.4,"Baixada Cuiabana"
31,5064.2,123.6,221,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,35,63,-1.236,-24.72,"Baixada Cuiabana"
32,5038.8,128.2,241,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,37,69,-1.282,-25.64,"Baixada Cuiabana"
33,5011.2,132.6,264,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,38,75,-1.326,-26.52,"Baixada Cuiabana"
34,4985.2,136,286.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,39,82,-1.36,-27.2,"Baixada Cuiabana"
35,4954.2,146.2,307.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,42,88,-1.462,-29.24,"Baixada Cuiabana"
36,4923.6,154,329.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-06-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,44,94,-1.54,-30.8,"Baixada Cuiabana"
37,4890.6,165.4,350.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,47,100,-1.654,-33.08,"Baixada Cuiabana"
38,4858.6,173,374.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,49,107,-1.73,-34.6,"Baixada Cuiabana"
39,4817.4,191.2,397.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,55,114,-1.912,-38.24,"Baixada Cuiabana"
40,4781.6,198.4,426.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,57,122,-1.984,-39.68,"Baixada Cuiabana"
41,4740.6,207.2,458,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,59,131,-2.072,-41.44,"Baixada Cuiabana"
42,4695.6,219.8,489.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,140,-2.198,-43.96,"Baixada Cuiabana"
43,4654.2,229.4,521,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,66,149,-2.294,-45.88,"Baixada Cuiabana"
44,4610,241,552.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,69,158,-2.41,-48.2,"Baixada Cuiabana"
45,4558.6,256.6,587.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,73,168,-2.566,-51.32,"Baixada Cuiabana"
46,4507.2,266.6,629.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,76,180,-2.666,-53.32,"Baixada Cuiabana"
47,4459.8,275.4,667.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,79,191,-2.754,-55.08,"Baixada Cuiabana"
48,4408.8,286.4,706.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,82,202,-2.864,-57.28,"Baixada Cuiabana"
49,4358.6,293.2,749.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,84,214,-2.932,-58.64,"Baixada Cuiabana"
50,4303.8,306.6,790.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,88,226,-3.066,-61.32,"Baixada Cuiabana"
51,4248.8,315.8,836.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,90,239,-3.158,-63.16,"Baixada Cuiabana"
52,4185.2,330.8,884.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,95,253,-3.308,-66.16,"Baixada Cuiabana"
53,4127.4,341.8,931,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,98,266,-3.418,-68.36,"Baixada Cuiabana"
54,4067.6,352.2,979.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,101,280,-3.522,-70.44,"Baixada Cuiabana"
55,4003.6,359.4,1035.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,103,296,-3.594,-71.88,"Baixada Cuiabana"
56,3946,365,1087.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,104,311,-3.65,-73,"Baixada Cuiabana"
57,3888.2,371.4,1137.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,106,325,-3.714,-74.28,"Baixada Cuiabana"
58,3825.6,379.6,1190.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,108,340,-3.796,-75.92,"Baixada Cuiabana"
59,3754.4,395,1245.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,113,356,-3.95,-79,"Baixada Cuiabana"
60,3693.8,391.8,1308.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,112,374,-3.918,-78.36,"Baixada Cuiabana"
61,3631.2,391,1372,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,112,392,-3.91,-78.2,"Baixada Cuiabana"
62,3564.4,403,1426.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,115,407,-4.03,-80.6,"Baixada Cuiabana"
63,3504.6,407,1480.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,116,423,-4.07,-81.4,"Baixada Cuiabana"
64,3441,414.6,1536,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,118,439,-4.146,-82.92,"Baixada Cuiabana"
65,3379.6,422.2,1590.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,121,454,-4.222,-84.44,"Baixada Cuiabana"
66,3318.4,420.4,1652.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,120,472,-4.204,-84.08,"Baixada Cuiabana"
67,3264.6,415.6,1710.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-07-31,"Acorizal",0.058,0.2,0.01,0.005,0.6,119,489,-4.156,-83.12,"Baixada Cuiabana"
68,3208.2,414.4,1767.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,118,505,-4.144,-82.88,"Baixada Cuiabana"
69,3153.8,410.2,1826,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,117,522,-4.102,-82.04,"Baixada Cuiabana"
70,3101.8,401.8,1885.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,115,539,-4.018,-80.36,"Baixada Cuiabana"
71,3047.2,394.8,1946.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,113,556,-3.948,-78.96,"Baixada Cuiabana"
72,2998.4,391.8,1997,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,112,571,-3.918,-78.36,"Baixada Cuiabana"
73,2945.4,391.4,2050,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,112,586,-3.914,-78.28,"Baixada Cuiabana"
74,2888,389.8,2108.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,111,602,-3.898,-77.96,"Baixada Cuiabana"
75,2840.8,383.4,2160.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,110,617,-3.834,-76.68,"Baixada Cuiabana"
76,2793.4,376.8,2214,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,108,633,-3.768,-75.36,"Baixada Cuiabana"
77,2750.4,364.6,2268.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,104,648,-3.646,-72.92,"Baixada Cuiabana"
78,2705.6,355.8,2322,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,102,663,-3.558,-71.16,"Baixada Cuiabana"
79,2661.8,347,2373.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,99,678,-3.47,-69.4,"Baixada Cuiabana"
80,2615.8,344.2,2421.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,98,692,-3.442,-68.84,"Baixada Cuiabana"
81,2576.4,336.4,2468.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,96,705,-3.364,-67.28,"Baixada Cuiabana"
82,2536,329.2,2515.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,94,719,-3.292,-65.84,"Baixada Cuiabana"
83,2502,316.6,2561.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,90,732,-3.166,-63.32,"Baixada Cuiabana"
84,2468,308.2,2602.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,88,744,-3.082,-61.64,"Baixada Cuiabana"
85,2434.6,297.2,2646.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,85,756,-2.972,-59.44,"Baixada Cuiabana"
86,2406.6,282.8,2688.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,81,768,-2.828,-56.56,"Baixada Cuiabana"
87,2373.6,280.4,2723.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,80,778,-2.804,-56.08,"Baixada Cuiabana"
88,2348.6,270.4,2758.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,77,788,-2.704,-54.08,"Baixada Cuiabana"
89,2320.8,259.8,2796,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,74,799,-2.598,-51.96,"Baixada Cuiabana"
90,2298.4,248.6,2829.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,71,808,-2.486,-49.72,"Baixada Cuiabana"
91,2273.4,239.8,2862.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,69,818,-2.398,-47.96,"Baixada Cuiabana"
92,2248.2,231,2895.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,66,827,-2.31,-46.2,"Baixada Cuiabana"
93,2221.4,222,2931.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,63,838,-2.22,-44.4,"Baixada Cuiabana"
94,2202.6,209.6,2962.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,60,846,-2.096,-41.92,"Baixada Cuiabana"
95,2186.2,194.4,2993.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,56,855,-1.944,-38.88,"Baixada Cuiabana"
96,2168,185.6,3020.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,53,863,-1.856,-37.12,"Baixada Cuiabana"
97,2150.2,175.4,3048,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,50,871,-1.754,-35.08,"Baixada Cuiabana"
98,2134.2,170.6,3069.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-08-31,"Acorizal",0.058,0.2,0.01,0.005,0.6,49,877,-1.706,-34.12,"Baixada Cuiabana"
99,2112.4,166.6,3094.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,48,884,-1.666,-33.32,"Baixada Cuiabana"
100,2098,157.4,3118.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,45,891,-1.574,-31.48,"Baixada Cuiabana"
101,2082.8,149.2,3141.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,43,898,-1.492,-29.84,"Baixada Cuiabana"
102,2069.2,139.8,3164.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,40,904,-1.398,-27.96,"Baixada Cuiabana"
103,2056.8,135.2,3181.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,39,909,-1.352,-27.04,"Baixada Cuiabana"
104,2046,128.2,3199.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,37,914,-1.282,-25.64,"Baixada Cuiabana"
105,2032.4,125.6,3215.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,36,919,-1.256,-25.12,"Baixada Cuiabana"
106,2020,119,3234.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,34,924,-1.19,-23.8,"Baixada Cuiabana"
107,2011.2,111,3251.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,32,929,-1.11,-22.2,"Baixada Cuiabana"
108,2004.2,104.6,3264.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,30,933,-1.046,-20.92,"Baixada Cuiabana"
109,1994,99.4,3279.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,28,937,-0.994,-19.88,"Baixada Cuiabana"
110,1984,96.4,3292.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,28,941,-0.964,-19.28,"Baixada Cuiabana"
111,1974.4,93.2,3304.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,27,944,-0.932,-18.64,"Baixada Cuiabana"
112,1965,91.6,3315.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,26,947,-0.916,-18.32,"Baixada Cuiabana"
113,1958.2,86.4,3328.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,25,951,-0.864,-17.28,"Baixada Cuiabana"
114,1949.8,83,3339.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,24,954,-0.83,-16.6,"Baixada Cuiabana"
115,1940.4,81.8,3350.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,23,957,-0.818,-16.36,"Baixada Cuiabana"
116,1934,77,3361.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,22,960,-0.77,-15.4,"Baixada Cuiabana"
117,1926.8,73.4,3372,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,21,963,-0.734,-14.68,"Baixada Cuiabana"
118,1919.8,69.4,3383.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,20,967,-0.694,-13.88,"Baixada Cuiabana"
119,1913.8,66.4,3392.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,19,969,-0.664,-13.28,"Baixada Cuiabana"
120,1908.6,63,3400.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,18,972,-0.63,-12.6,"Baixada Cuiabana"
121,1903.2,57.8,3410.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,17,974,-0.578,-11.56,"Baixada Cuiabana"
122,1898,55.4,3417.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,16,976,-0.554,-11.08,"Baixada Cuiabana"
123,1894.2,53.6,3423.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,15,978,-0.536,-10.72,"Baixada Cuiabana"
124,1891,49.6,3430.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,14,980,-0.496,-9.92,"Baixada Cuiabana"
125,1888.8,44.6,3437.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,13,982,-0.446,-8.92,"Baixada Cuiabana"
126,1885.6,40.8,3444.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,12,984,-0.408,-8.16,"Baixada Cuiabana"
127,1882.4,39.2,3449,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,11,985,-0.392,-7.84,"Baixada Cuiabana"
128,1879.2,37.8,3453.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-09-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,11,987,-0.378,-7.56,"Baixada Cuiabana"
129,1877.4,36.6,3456.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-10-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,10,988,-0.366,-7.32,"Baixada Cuiabana"
130,1874.6,33.4,3462.8,0.0306,7.683,8.088,0.036,"25052020-214250",2020-10-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,10,989,-0.334,-6.68,"Baixada Cuiabana"
131,1871.4,32.8,3466.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-10-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,9,990,-0.328,-6.56,"Baixada Cuiabana"
132,1867.2,33.2,3470,0.0306,7.683,8.088,0.036,"25052020-214250",2020-10-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,9,991,-0.332,-6.64,"Baixada Cuiabana"
133,1865,32,3473.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-10-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,9,992,-0.32,-6.4,"Baixada Cuiabana"
134,1863.8,27.8,3478.6,0.0306,7.683,8.088,0.036,"25052020-214250",2020-10-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,8,994,-0.278,-5.56,"Baixada Cuiabana"
135,1861.2,27.4,3481.4,0.0306,7.683,8.088,0.036,"25052020-214250",2020-10-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,8,995,-0.274,-5.48,"Baixada Cuiabana"
136,1859.4,24.4,3486.2,0.0306,7.683,8.088,0.036,"25052020-214250",2020-10-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,7,996,-0.244,-4.88,"Baixada Cuiabana"
