"time","s.num","i.num","r.num","inf.prob","act.rate","dias_rec","tm","data_processamento","data","aglomerado","taxa_ocupacao","perc_atendimento","perc_uti","perc_mortalidade","perc_nao_detectados","infectados_oficial","recuperados_oficial","disponiveis_uti","disponiveis_atendimento","regiao"
12,5178,230,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,66,3,-2.3,-46,"Baixada Cuiabana"
13,5132,276,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,79,3,-2.76,-55.2,"Baixada Cuiabana"
14,5076,331,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,95,3,-3.31,-66.2,"Baixada Cuiabana"
15,4999,408,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,117,3,-4.08,-81.6,"Baixada Cuiabana"
16,4918,488,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,139,3,-4.88,-97.6,"Baixada Cuiabana"
17,4816,590,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,169,3,-5.9,-118,"Baixada Cuiabana"
18,4696,709,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,203,3,-7.09,-141.8,"Baixada Cuiabana"
19,4568,835,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,239,3,-8.35,-167,"Baixada Cuiabana"
20,4442,958,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,274,3,-9.58,-191.6,"Baixada Cuiabana"
21,4270,1129,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,323,3,-11.29,-225.8,"Baixada Cuiabana"
22,4054,1340,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,383,3,-13.4,-268,"Baixada Cuiabana"
23,3858,1534,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,438,3,-15.34,-306.8,"Baixada Cuiabana"
24,3630,1759,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,503,3,-17.59,-351.8,"Baixada Cuiabana"
25,3390,1997,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,571,3,-19.97,-399.4,"Baixada Cuiabana"
26,3133,2251,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,643,3,-22.51,-450.2,"Baixada Cuiabana"
27,2841,2539,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,725,3,-25.39,-507.8,"Baixada Cuiabana"
28,2531,2848,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-06-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,814,3,-28.48,-569.6,"Baixada Cuiabana"
29,2293,3081,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,880,3,-30.81,-616.2,"Baixada Cuiabana"
30,2002,3370,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,963,3,-33.7,-674,"Baixada Cuiabana"
31,1741,3628,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,1037,3,-36.28,-725.6,"Baixada Cuiabana"
32,1497,3863,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,1104,3,-38.63,-772.6,"Baixada Cuiabana"
33,1277,4076,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,1165,3,-40.76,-815.2,"Baixada Cuiabana"
34,1115,4224,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,1207,3,-42.24,-844.8,"Baixada Cuiabana"
35,953,4381,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,1252,3,-43.81,-876.2,"Baixada Cuiabana"
36,823,4502,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,1286,3,-45.02,-900.4,"Baixada Cuiabana"
37,657,4660,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,1331,3,-46.6,-932,"Baixada Cuiabana"
38,562,4744,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,1355,3,-47.44,-948.8,"Baixada Cuiabana"
39,464,4835,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,1381,3,-48.35,-967,"Baixada Cuiabana"
40,385,4904,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,1401,3,-49.04,-980.8,"Baixada Cuiabana"
41,318,4957,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,1416,3,-49.57,-991.4,"Baixada Cuiabana"
42,250,5019,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,1434,3,-50.19,-1003.8,"Baixada Cuiabana"
43,209,5054,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,1444,3,-50.54,-1010.8,"Baixada Cuiabana"
44,169,5088,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,1454,3,-50.88,-1017.6,"Baixada Cuiabana"
45,137,5114,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,1461,3,-51.14,-1022.8,"Baixada Cuiabana"
46,107,5139,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,1468,3,-51.39,-1027.8,"Baixada Cuiabana"
47,84,5151,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,1472,3,-51.51,-1030.2,"Baixada Cuiabana"
48,73,5152,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,1472,3,-51.52,-1030.4,"Baixada Cuiabana"
49,59,5159,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,1474,3,-51.59,-1031.8,"Baixada Cuiabana"
50,48,5163,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,1475,3,-51.63,-1032.6,"Baixada Cuiabana"
51,36,5166,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,1476,3,-51.66,-1033.2,"Baixada Cuiabana"
52,27,5168,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,1477,3,-51.68,-1033.6,"Baixada Cuiabana"
53,22,5165,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,1476,3,-51.65,-1033,"Baixada Cuiabana"
54,17,5163,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,1475,3,-51.63,-1032.6,"Baixada Cuiabana"
55,15,5154,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,1473,3,-51.54,-1030.8,"Baixada Cuiabana"
56,11,5144,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,1470,3,-51.44,-1028.8,"Baixada Cuiabana"
57,9,5141,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,1469,3,-51.41,-1028.2,"Baixada Cuiabana"
58,6,5136,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,1467,3,-51.36,-1027.2,"Baixada Cuiabana"
59,6,5132,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-07-31,"Acorizal",0.058,0.2,0.01,0.005,0.6,1466,3,-51.32,-1026.4,"Baixada Cuiabana"
60,6,5122,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,1463,3,-51.22,-1024.4,"Baixada Cuiabana"
61,4,5113,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,1461,3,-51.13,-1022.6,"Baixada Cuiabana"
62,2,5107,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,1459,3,-51.07,-1021.4,"Baixada Cuiabana"
63,1,5103,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,1458,3,-51.03,-1020.6,"Baixada Cuiabana"
64,1,5097,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,1456,3,-50.97,-1019.4,"Baixada Cuiabana"
65,1,5084,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,1453,3,-50.84,-1016.8,"Baixada Cuiabana"
66,1,5077,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,1451,3,-50.77,-1015.4,"Baixada Cuiabana"
67,1,5069,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,1448,3,-50.69,-1013.8,"Baixada Cuiabana"
68,1,5063,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,1447,3,-50.63,-1012.6,"Baixada Cuiabana"
69,1,5054,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,1444,3,-50.54,-1010.8,"Baixada Cuiabana"
70,2,5047,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,1442,3,-50.47,-1009.4,"Baixada Cuiabana"
71,2,5040,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,1440,3,-50.4,-1008,"Baixada Cuiabana"
72,2,5031,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,1437,3,-50.31,-1006.2,"Baixada Cuiabana"
73,1,5024,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,1435,3,-50.24,-1004.8,"Baixada Cuiabana"
74,1,5012,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,1432,3,-50.12,-1002.4,"Baixada Cuiabana"
75,1,5001,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,1429,3,-50.01,-1000.2,"Baixada Cuiabana"
76,1,4989,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,1425,3,-49.89,-997.8,"Baixada Cuiabana"
77,0,4977,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,1422,3,-49.77,-995.4,"Baixada Cuiabana"
78,0,4968,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,1419,3,-49.68,-993.6,"Baixada Cuiabana"
79,0,4958,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,1417,3,-49.58,-991.6,"Baixada Cuiabana"
80,0,4946,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,1413,3,-49.46,-989.2,"Baixada Cuiabana"
81,0,4942,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,1412,3,-49.42,-988.4,"Baixada Cuiabana"
82,0,4929,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,1408,3,-49.29,-985.8,"Baixada Cuiabana"
83,0,4917,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,1405,3,-49.17,-983.4,"Baixada Cuiabana"
84,0,4909,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,1403,3,-49.09,-981.8,"Baixada Cuiabana"
85,0,4902,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,1401,3,-49.02,-980.4,"Baixada Cuiabana"
86,1,4891,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,1397,3,-48.91,-978.2,"Baixada Cuiabana"
87,0,4882,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,1395,3,-48.82,-976.4,"Baixada Cuiabana"
88,0,4877,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,1393,3,-48.77,-975.4,"Baixada Cuiabana"
89,0,4871,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,1392,3,-48.71,-974.2,"Baixada Cuiabana"
90,0,4858,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-08-31,"Acorizal",0.058,0.2,0.01,0.005,0.6,1388,3,-48.58,-971.6,"Baixada Cuiabana"
91,0,4851,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,1386,3,-48.51,-970.2,"Baixada Cuiabana"
92,0,4842,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,1383,3,-48.42,-968.4,"Baixada Cuiabana"
93,0,4836,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,1382,3,-48.36,-967.2,"Baixada Cuiabana"
94,0,4828,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,1379,3,-48.28,-965.6,"Baixada Cuiabana"
95,0,4822,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,1378,3,-48.22,-964.4,"Baixada Cuiabana"
96,0,4816,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,1376,3,-48.16,-963.2,"Baixada Cuiabana"
97,0,4809,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,1374,3,-48.09,-961.8,"Baixada Cuiabana"
98,0,4799,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,1371,3,-47.99,-959.8,"Baixada Cuiabana"
99,0,4790,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,1369,3,-47.9,-958,"Baixada Cuiabana"
100,0,4783,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,1367,3,-47.83,-956.6,"Baixada Cuiabana"
101,0,4775,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,1364,3,-47.75,-955,"Baixada Cuiabana"
102,0,4769,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,1363,3,-47.69,-953.8,"Baixada Cuiabana"
103,0,4762,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,1361,3,-47.62,-952.4,"Baixada Cuiabana"
104,0,4754,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,1358,3,-47.54,-950.8,"Baixada Cuiabana"
105,0,4750,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,1357,3,-47.5,-950,"Baixada Cuiabana"
106,0,4741,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,1355,3,-47.41,-948.2,"Baixada Cuiabana"
107,0,4737,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-17,"Acorizal",0.058,0.2,0.01,0.005,0.6,1353,3,-47.37,-947.4,"Baixada Cuiabana"
108,0,4729,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-18,"Acorizal",0.058,0.2,0.01,0.005,0.6,1351,3,-47.29,-945.8,"Baixada Cuiabana"
109,0,4719,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-19,"Acorizal",0.058,0.2,0.01,0.005,0.6,1348,3,-47.19,-943.8,"Baixada Cuiabana"
110,0,4711,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-20,"Acorizal",0.058,0.2,0.01,0.005,0.6,1346,3,-47.11,-942.2,"Baixada Cuiabana"
111,0,4702,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-21,"Acorizal",0.058,0.2,0.01,0.005,0.6,1343,3,-47.02,-940.4,"Baixada Cuiabana"
112,0,4693,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-22,"Acorizal",0.058,0.2,0.01,0.005,0.6,1341,3,-46.93,-938.6,"Baixada Cuiabana"
113,1,4686,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-23,"Acorizal",0.058,0.2,0.01,0.005,0.6,1339,3,-46.86,-937.2,"Baixada Cuiabana"
114,1,4679,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-24,"Acorizal",0.058,0.2,0.01,0.005,0.6,1337,3,-46.79,-935.8,"Baixada Cuiabana"
115,1,4668,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-25,"Acorizal",0.058,0.2,0.01,0.005,0.6,1334,3,-46.68,-933.6,"Baixada Cuiabana"
116,1,4660,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-26,"Acorizal",0.058,0.2,0.01,0.005,0.6,1331,3,-46.6,-932,"Baixada Cuiabana"
117,1,4651,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-27,"Acorizal",0.058,0.2,0.01,0.005,0.6,1329,3,-46.51,-930.2,"Baixada Cuiabana"
118,1,4646,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-28,"Acorizal",0.058,0.2,0.01,0.005,0.6,1327,3,-46.46,-929.2,"Baixada Cuiabana"
119,1,4637,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-29,"Acorizal",0.058,0.2,0.01,0.005,0.6,1325,3,-46.37,-927.4,"Baixada Cuiabana"
120,1,4632,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-09-30,"Acorizal",0.058,0.2,0.01,0.005,0.6,1323,3,-46.32,-926.4,"Baixada Cuiabana"
121,0,4619,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-01,"Acorizal",0.058,0.2,0.01,0.005,0.6,1320,3,-46.19,-923.8,"Baixada Cuiabana"
122,0,4611,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-02,"Acorizal",0.058,0.2,0.01,0.005,0.6,1317,3,-46.11,-922.2,"Baixada Cuiabana"
123,0,4603,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-03,"Acorizal",0.058,0.2,0.01,0.005,0.6,1315,3,-46.03,-920.6,"Baixada Cuiabana"
124,0,4595,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-04,"Acorizal",0.058,0.2,0.01,0.005,0.6,1313,3,-45.95,-919,"Baixada Cuiabana"
125,0,4588,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-05,"Acorizal",0.058,0.2,0.01,0.005,0.6,1311,3,-45.88,-917.6,"Baixada Cuiabana"
126,0,4580,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-06,"Acorizal",0.058,0.2,0.01,0.005,0.6,1309,3,-45.8,-916,"Baixada Cuiabana"
127,0,4575,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-07,"Acorizal",0.058,0.2,0.01,0.005,0.6,1307,3,-45.75,-915,"Baixada Cuiabana"
128,0,4567,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-08,"Acorizal",0.058,0.2,0.01,0.005,0.6,1305,3,-45.67,-913.4,"Baixada Cuiabana"
129,0,4558,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-09,"Acorizal",0.058,0.2,0.01,0.005,0.6,1302,3,-45.58,-911.6,"Baixada Cuiabana"
130,0,4554,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-10,"Acorizal",0.058,0.2,0.01,0.005,0.6,1301,3,-45.54,-910.8,"Baixada Cuiabana"
131,0,4546,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-11,"Acorizal",0.058,0.2,0.01,0.005,0.6,1299,3,-45.46,-909.2,"Baixada Cuiabana"
132,0,4534,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-12,"Acorizal",0.058,0.2,0.01,0.005,0.6,1295,3,-45.34,-906.8,"Baixada Cuiabana"
133,0,4525,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-13,"Acorizal",0.058,0.2,0.01,0.005,0.6,1293,3,-45.25,-905,"Baixada Cuiabana"
134,0,4519,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-14,"Acorizal",0.058,0.2,0.01,0.005,0.6,1291,3,-45.19,-903.8,"Baixada Cuiabana"
135,0,4508,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-15,"Acorizal",0.058,0.2,0.01,0.005,0.6,1288,3,-45.08,-901.6,"Baixada Cuiabana"
136,0,4499,10,0.026017085,8.348382605,0.477411736,0.036,"02062020-233120",2020-10-16,"Acorizal",0.058,0.2,0.01,0.005,0.6,1285,3,-44.99,-899.8,"Baixada Cuiabana"
