"time","s.num","i.num","r.num","inf.prob","act.rate","dias_rec","tm","data_processamento","data","aglomerado","taxa_ocupacao","perc_atendimento","perc_uti","perc_mortalidade","perc_nao_detectados","infectados_oficial","recuperados_oficial","disponiveis_uti","disponiveis_atendimento","regiao"
52,5141,264,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,75,3,-2.64,-52.8,"Baixada Cuiabana"
53,5130,275,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,79,3,-2.75,-55,"Baixada Cuiabana"
54,5116,289,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,83,3,-2.89,-57.8,"Baixada Cuiabana"
55,5102,302,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,86,3,-3.02,-60.4,"Baixada Cuiabana"
56,5087,316,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,90,3,-3.16,-63.2,"Baixada Cuiabana"
57,5077,326,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,93,3,-3.26,-65.2,"Baixada Cuiabana"
58,5057,345,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,99,3,-3.45,-69,"Baixada Cuiabana"
59,5037,364,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,104,3,-3.64,-72.8,"Baixada Cuiabana"
60,5025,376,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,107,3,-3.76,-75.2,"Baixada Cuiabana"
61,4997,401,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,115,3,-4.01,-80.2,"Baixada Cuiabana"
62,4977,421,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,120,3,-4.21,-84.2,"Baixada Cuiabana"
63,4945,452,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,129,3,-4.52,-90.4,"Baixada Cuiabana"
64,4923,473,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,135,3,-4.73,-94.6,"Baixada Cuiabana"
65,4903,492,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,141,3,-4.92,-98.4,"Baixada Cuiabana"
66,4878,517,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,148,3,-5.17,-103.4,"Baixada Cuiabana"
67,4852,542,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,155,3,-5.42,-108.4,"Baixada Cuiabana"
68,4823,568,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,162,3,-5.68,-113.6,"Baixada Cuiabana"
69,4803,587,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,168,3,-5.87,-117.4,"Baixada Cuiabana"
70,4773,618,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,177,3,-6.18,-123.6,"Baixada Cuiabana"
71,4738,653,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,187,3,-6.53,-130.6,"Baixada Cuiabana"
72,4701,687,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,196,3,-6.87,-137.4,"Baixada Cuiabana"
73,4671,712,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,203,3,-7.12,-142.4,"Baixada Cuiabana"
74,4639,740,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,211,3,-7.4,-148,"Baixada Cuiabana"
75,4611,766,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,219,3,-7.66,-153.2,"Baixada Cuiabana"
76,4563,814,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,233,3,-8.14,-162.8,"Baixada Cuiabana"
77,4524,852,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,243,3,-8.52,-170.4,"Baixada Cuiabana"
78,4484,889,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,254,3,-8.89,-177.8,"Baixada Cuiabana"
79,4442,927,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,265,3,-9.27,-185.4,"Baixada Cuiabana"
80,4404,964,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,275,3,-9.64,-192.8,"Baixada Cuiabana"
81,4361,1007,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,288,3,-10.07,-201.4,"Baixada Cuiabana"
82,4318,1049,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,300,3,-10.49,-209.8,"Baixada Cuiabana"
83,4280,1084,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,310,3,-10.84,-216.8,"Baixada Cuiabana"
84,4223,1139,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,325,3,-11.39,-227.8,"Baixada Cuiabana"
85,4176,1184,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,338,3,-11.84,-236.8,"Baixada Cuiabana"
86,4135,1224,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,350,3,-12.24,-244.8,"Baixada Cuiabana"
87,4089,1266,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,362,3,-12.66,-253.2,"Baixada Cuiabana"
88,4046,1309,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,374,3,-13.09,-261.8,"Baixada Cuiabana"
89,3997,1353,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,387,3,-13.53,-270.6,"Baixada Cuiabana"
90,3933,1413,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,404,3,-14.13,-282.6,"Baixada Cuiabana"
91,3877,1468,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,419,3,-14.68,-293.6,"Baixada Cuiabana"
92,3828,1516,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,433,3,-15.16,-303.2,"Baixada Cuiabana"
93,3765,1579,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,451,3,-15.79,-315.8,"Baixada Cuiabana"
94,3712,1628,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,465,3,-16.28,-325.6,"Baixada Cuiabana"
95,3648,1689,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,483,3,-16.89,-337.8,"Baixada Cuiabana"
96,3601,1734,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,495,3,-17.34,-346.8,"Baixada Cuiabana"
97,3546,1785,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,510,3,-17.85,-357,"Baixada Cuiabana"
98,3483,1841,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,526,3,-18.41,-368.2,"Baixada Cuiabana"
99,3425,1899,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,543,3,-18.99,-379.8,"Baixada Cuiabana"
100,3354,1965,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,561,3,-19.65,-393,"Baixada Cuiabana"
101,3305,2011,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,575,3,-20.11,-402.2,"Baixada Cuiabana"
102,3230,2080,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,594,3,-20.8,-416,"Baixada Cuiabana"
103,3172,2133,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,609,3,-21.33,-426.6,"Baixada Cuiabana"
104,3110,2191,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,626,3,-21.91,-438.2,"Baixada Cuiabana"
105,3048,2250,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,643,3,-22.5,-450,"Baixada Cuiabana"
106,2986,2310,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,660,3,-23.1,-462,"Baixada Cuiabana"
107,2918,2374,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,678,3,-23.74,-474.8,"Baixada Cuiabana"
108,2856,2432,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,695,3,-24.32,-486.4,"Baixada Cuiabana"
109,2800,2487,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,711,3,-24.87,-497.4,"Baixada Cuiabana"
110,2751,2527,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,722,3,-25.27,-505.4,"Baixada Cuiabana"
111,2674,2601,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,743,3,-26.01,-520.2,"Baixada Cuiabana"
112,2612,2660,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,760,3,-26.6,-532,"Baixada Cuiabana"
113,2552,2713,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,775,3,-27.13,-542.6,"Baixada Cuiabana"
114,2490,2768,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,791,3,-27.68,-553.6,"Baixada Cuiabana"
115,2414,2841,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,812,3,-28.41,-568.2,"Baixada Cuiabana"
116,2337,2915,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,833,3,-29.15,-583,"Baixada Cuiabana"
117,2287,2957,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,845,3,-29.57,-591.4,"Baixada Cuiabana"
118,2234,3008,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,859,3,-30.08,-601.6,"Baixada Cuiabana"
119,2181,3055,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,873,3,-30.55,-611,"Baixada Cuiabana"
120,2100,3129,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,894,3,-31.29,-625.8,"Baixada Cuiabana"
121,2033,3190,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,911,3,-31.9,-638,"Baixada Cuiabana"
122,1963,3258,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,931,3,-32.58,-651.6,"Baixada Cuiabana"
123,1902,3316,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,947,3,-33.16,-663.2,"Baixada Cuiabana"
124,1831,3386,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,967,3,-33.86,-677.2,"Baixada Cuiabana"
125,1780,3430,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,980,3,-34.3,-686,"Baixada Cuiabana"
126,1711,3496,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,999,3,-34.96,-699.2,"Baixada Cuiabana"
127,1647,3553,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1015,3,-35.53,-710.6,"Baixada Cuiabana"
128,1571,3623,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1035,3,-36.23,-724.6,"Baixada Cuiabana"
129,1511,3679,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1051,3,-36.79,-735.8,"Baixada Cuiabana"
130,1456,3728,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1065,3,-37.28,-745.6,"Baixada Cuiabana"
131,1415,3758,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1074,3,-37.58,-751.6,"Baixada Cuiabana"
132,1371,3794,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1084,3,-37.94,-758.8,"Baixada Cuiabana"
133,1323,3838,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1097,3,-38.38,-767.6,"Baixada Cuiabana"
134,1267,3885,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1110,3,-38.85,-777,"Baixada Cuiabana"
135,1214,3932,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1123,3,-39.32,-786.4,"Baixada Cuiabana"
136,1175,3965,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1133,3,-39.65,-793,"Baixada Cuiabana"
137,1121,4013,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1147,3,-40.13,-802.6,"Baixada Cuiabana"
138,1074,4052,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1158,3,-40.52,-810.4,"Baixada Cuiabana"
139,1013,4108,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1174,3,-41.08,-821.6,"Baixada Cuiabana"
140,968,4144,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1184,3,-41.44,-828.8,"Baixada Cuiabana"
141,919,4185,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1196,3,-41.85,-837,"Baixada Cuiabana"
142,876,4219,10,0.004320284,12.0486945,0.500949354,0.036,"07062020-195205",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1205,3,-42.19,-843.8,"Baixada Cuiabana"
