"time","s.num","i.num","r.num","inf.prob","act.rate","dias_rec","tm","data_processamento","data","aglomerado","taxa_ocupacao","perc_atendimento","perc_uti","perc_mortalidade","perc_nao_detectados","infectados_oficial","recuperados_oficial","disponiveis_uti","disponiveis_atendimento","regiao"
25,2608.4,2783.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,795,0,-27.836,-556.72,"Baixada Cuiabana"
26,2301,3084.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,881,0,-30.848,-616.96,"Baixada Cuiabana"
27,1998.6,3382,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,966,0,-33.82,-676.4,"Baixada Cuiabana"
28,1717.2,3659.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1046,0,-36.596,-731.92,"Baixada Cuiabana"
29,1450.6,3918.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1120,0,-39.186,-783.72,"Baixada Cuiabana"
30,1207.8,4154.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1187,0,-41.544,-830.88,"Baixada Cuiabana"
31,1002.4,4350.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1243,0,-43.508,-870.16,"Baixada Cuiabana"
32,819,4526.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1293,0,-45.268,-905.36,"Baixada Cuiabana"
33,671.6,4665.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1333,0,-46.656,-933.12,"Baixada Cuiabana"
34,540.6,4789,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1368,0,-47.89,-957.8,"Baixada Cuiabana"
35,435.8,4885.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1396,0,-48.852,-977.04,"Baixada Cuiabana"
36,351.8,4961.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1418,0,-49.616,-992.32,"Baixada Cuiabana"
37,280.4,5026.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1436,0,-50.262,-1005.24,"Baixada Cuiabana"
38,223.2,5076,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1450,0,-50.76,-1015.2,"Baixada Cuiabana"
39,173.2,5118.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1462,0,-51.182,-1023.64,"Baixada Cuiabana"
40,134.4,5147.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1471,0,-51.474,-1029.48,"Baixada Cuiabana"
41,106.8,5166.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1476,0,-51.666,-1033.32,"Baixada Cuiabana"
42,82.4,5183.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1481,0,-51.832,-1036.64,"Baixada Cuiabana"
43,66.8,5190.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1483,0,-51.902,-1038.04,"Baixada Cuiabana"
44,51.8,5196.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1485,0,-51.962,-1039.24,"Baixada Cuiabana"
45,41.4,5200.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1486,0,-52.006,-1040.12,"Baixada Cuiabana"
46,33.6,5200,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1486,0,-52,-1040,"Baixada Cuiabana"
47,27.2,5197,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1485,0,-51.97,-1039.4,"Baixada Cuiabana"
48,21.8,5194,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1484,0,-51.94,-1038.8,"Baixada Cuiabana"
49,17.4,5189.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1483,0,-51.898,-1037.96,"Baixada Cuiabana"
50,14.4,5184.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1481,0,-51.846,-1036.92,"Baixada Cuiabana"
51,12.2,5178.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1480,0,-51.786,-1035.72,"Baixada Cuiabana"
52,8.8,5174.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1478,0,-51.742,-1034.84,"Baixada Cuiabana"
53,7.6,5168.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1477,0,-51.682,-1033.64,"Baixada Cuiabana"
54,7,5160.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1474,0,-51.604,-1032.08,"Baixada Cuiabana"
55,5.6,5154.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1473,0,-51.544,-1030.88,"Baixada Cuiabana"
56,4.4,5146.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1471,0,-51.468,-1029.36,"Baixada Cuiabana"
57,3.6,5139.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1468,0,-51.396,-1027.92,"Baixada Cuiabana"
58,2.8,5132.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1466,0,-51.324,-1026.48,"Baixada Cuiabana"
59,2.8,5122,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1463,0,-51.22,-1024.4,"Baixada Cuiabana"
60,2.6,5116,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1462,0,-51.16,-1023.2,"Baixada Cuiabana"
61,1.8,5108,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1459,0,-51.08,-1021.6,"Baixada Cuiabana"
62,1.8,5102.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1458,0,-51.022,-1020.44,"Baixada Cuiabana"
63,1.8,5094.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1456,0,-50.948,-1018.96,"Baixada Cuiabana"
64,2.2,5084,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1453,0,-50.84,-1016.8,"Baixada Cuiabana"
65,1.4,5076,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1450,0,-50.76,-1015.2,"Baixada Cuiabana"
66,1.4,5067.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1448,0,-50.676,-1013.52,"Baixada Cuiabana"
67,1.2,5061.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1446,0,-50.616,-1012.32,"Baixada Cuiabana"
68,1,5050.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1443,0,-50.506,-1010.12,"Baixada Cuiabana"
69,0.8,5041.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1441,0,-50.418,-1008.36,"Baixada Cuiabana"
70,1.2,5034.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1438,0,-50.344,-1006.88,"Baixada Cuiabana"
71,1.2,5026.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1436,0,-50.264,-1005.28,"Baixada Cuiabana"
72,1,5018.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1434,0,-50.184,-1003.68,"Baixada Cuiabana"
73,0.8,5012.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1432,0,-50.122,-1002.44,"Baixada Cuiabana"
74,0.8,5002,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1429,0,-50.02,-1000.4,"Baixada Cuiabana"
75,0.6,4994,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1427,0,-49.94,-998.8,"Baixada Cuiabana"
76,1,4983.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1424,0,-49.838,-996.76,"Baixada Cuiabana"
77,1,4974.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1421,0,-49.748,-994.96,"Baixada Cuiabana"
78,1,4968.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1419,0,-49.682,-993.64,"Baixada Cuiabana"
79,0.8,4961.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1418,0,-49.616,-992.32,"Baixada Cuiabana"
80,1,4953.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1415,0,-49.538,-990.76,"Baixada Cuiabana"
81,0.8,4945.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1413,0,-49.458,-989.16,"Baixada Cuiabana"
82,0.6,4938.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1411,0,-49.382,-987.64,"Baixada Cuiabana"
83,1,4929,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1408,0,-49.29,-985.8,"Baixada Cuiabana"
84,1.2,4920.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1406,0,-49.204,-984.08,"Baixada Cuiabana"
85,0.8,4914.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1404,0,-49.142,-982.84,"Baixada Cuiabana"
86,0.8,4908.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1403,0,-49.088,-981.76,"Baixada Cuiabana"
87,1.2,4902,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1401,0,-49.02,-980.4,"Baixada Cuiabana"
88,0.6,4892.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1398,0,-48.928,-978.56,"Baixada Cuiabana"
89,0.4,4884.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1396,0,-48.846,-976.92,"Baixada Cuiabana"
90,0.2,4875.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1393,0,-48.752,-975.04,"Baixada Cuiabana"
91,0.2,4869.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1391,0,-48.692,-973.84,"Baixada Cuiabana"
92,0.2,4862.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1389,0,-48.624,-972.48,"Baixada Cuiabana"
93,0.4,4854.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1387,0,-48.542,-970.84,"Baixada Cuiabana"
94,0.2,4846.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1385,0,-48.464,-969.28,"Baixada Cuiabana"
95,0.4,4839.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1383,0,-48.392,-967.84,"Baixada Cuiabana"
96,0.4,4831.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1380,0,-48.316,-966.32,"Baixada Cuiabana"
97,0.6,4826.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1379,0,-48.262,-965.24,"Baixada Cuiabana"
98,0.6,4818,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1377,0,-48.18,-963.6,"Baixada Cuiabana"
99,1.2,4809.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1374,0,-48.096,-961.92,"Baixada Cuiabana"
100,1,4800,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1371,0,-48,-960,"Baixada Cuiabana"
101,0.6,4795.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1370,0,-47.954,-959.08,"Baixada Cuiabana"
102,0.4,4788.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1368,0,-47.882,-957.64,"Baixada Cuiabana"
103,0.8,4779.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1365,0,-47.792,-955.84,"Baixada Cuiabana"
104,0.6,4770.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1363,0,-47.704,-954.08,"Baixada Cuiabana"
105,0.4,4763.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1361,0,-47.634,-952.68,"Baixada Cuiabana"
106,0.2,4755.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1359,0,-47.552,-951.04,"Baixada Cuiabana"
107,0.4,4747,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1356,0,-47.47,-949.4,"Baixada Cuiabana"
108,0.8,4740.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1354,0,-47.406,-948.12,"Baixada Cuiabana"
109,0.8,4731.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1352,0,-47.316,-946.32,"Baixada Cuiabana"
110,0.6,4726,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1350,0,-47.26,-945.2,"Baixada Cuiabana"
111,0.6,4718.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1348,0,-47.186,-943.72,"Baixada Cuiabana"
112,1,4711.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1346,0,-47.114,-942.28,"Baixada Cuiabana"
113,0.6,4704,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1344,0,-47.04,-940.8,"Baixada Cuiabana"
114,0.4,4696.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1342,0,-46.968,-939.36,"Baixada Cuiabana"
115,0.4,4689,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1340,0,-46.89,-937.8,"Baixada Cuiabana"
116,0.4,4679.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1337,0,-46.794,-935.88,"Baixada Cuiabana"
117,0.2,4671.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1335,0,-46.716,-934.32,"Baixada Cuiabana"
118,0.6,4664.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1333,0,-46.648,-932.96,"Baixada Cuiabana"
119,0.4,4656.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1330,0,-46.564,-931.28,"Baixada Cuiabana"
120,0.4,4648.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1328,0,-46.488,-929.76,"Baixada Cuiabana"
121,0.2,4643.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1327,0,-46.432,-928.64,"Baixada Cuiabana"
122,0.2,4635.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1324,0,-46.356,-927.12,"Baixada Cuiabana"
123,0.6,4628.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1322,0,-46.282,-925.64,"Baixada Cuiabana"
124,0.6,4620.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1320,0,-46.206,-924.12,"Baixada Cuiabana"
125,0.6,4613.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1318,0,-46.136,-922.72,"Baixada Cuiabana"
126,0.2,4607,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1316,0,-46.07,-921.4,"Baixada Cuiabana"
127,0.8,4596.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1313,0,-45.966,-919.32,"Baixada Cuiabana"
128,0.6,4586.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1311,0,-45.868,-917.36,"Baixada Cuiabana"
129,0.4,4578.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1308,0,-45.788,-915.76,"Baixada Cuiabana"
130,0.6,4572.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1306,0,-45.724,-914.48,"Baixada Cuiabana"
131,0.8,4562.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1304,0,-45.626,-912.52,"Baixada Cuiabana"
132,0.6,4555.8,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1302,0,-45.558,-911.16,"Baixada Cuiabana"
133,0.6,4547.6,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1299,0,-45.476,-909.52,"Baixada Cuiabana"
134,0.4,4542.4,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1298,0,-45.424,-908.48,"Baixada Cuiabana"
135,0.4,4535.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1296,0,-45.352,-907.04,"Baixada Cuiabana"
136,0.6,4529.2,0,0.068279714,3.519367777,0.955693425,0.036,"31052020-130237",NA,"Acorizal",0.058,0.2,0.01,0.005,0.6,1294,0,-45.292,-905.84,"Baixada Cuiabana"
