"municipio";"cod_ibge";"classificacao_epidemiologica";"infectados_n";"recuperados_n";"obitos_n";"r_025";"r_500";"r_975";"r_mm7";"n_va";"p_va";"to_uti";"ia_cat";"iv_cat";"risco"
"Juscimeira";5105200;"TRANSMISSAO LOCAL";"6";"9";"0";-999;-999;-999;-999;1,25714285714286;1,25714285714286;0,766;"Baixo";"Alto";"Alto"
"Lambari D'Oeste";5105234;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Lucas do Rio Verde";5105259;"TRANSMISSAO COMUNITARIA";"130";"65";"5";0,991305948120457;1,29183233525795;1,64774179015116;1,06823063985971;0,345963453822064;0,345963453822064;0,766;"Moderado";"Alto";"Alto"
"Luciara";5105309;"CASOS ISOLADOS";"0";"1";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Marcelandia";5105580;"TRANSMISSAO LOCAL";"12";"10";"0";-999;-999;-999;-999;;;0,766;"Muito baixo";"Alto";"Alto"
"Matupa";5105606;"TRANSMISSAO LOCAL";"22";"9";"0";0,229395583835605;0,772897772281435;1,84534142761863;0,590926419870695;;;0,766;"Muito baixo";"Alto";"Alto"
"Mirassol D'Oeste";5105622;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nobres";5105903;"CASOS ISOLADOS";"9";"4";"0";0,901383037395803;1,89874535423813;3,45258401659722;2,10475915827032;2,28571428571429;2,28571428571429;0,766;"Moderado";"Alto";"Alto"
"Nortelandia";5106000;"CASOS ISOLADOS";"1";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nossa Senhora de Livramento";5106109;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Bandeirantes";5106158;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Brasilandia";5106208;"CASOS ISOLADOS";"0";"1";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Canaa do Norte";5106216;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Guarita";5108808;"CASOS ISOLADOS";"0";"4";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Lacerda";5106182;"CASOS ISOLADOS";"3";"4";"1";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Marilandia";5108857;"CASOS ISOLADOS";"4";"3";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Maringa";5108907;"CASOS ISOLADOS";"2";"2";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Monte Verde";5108956;"CASOS ISOLADOS";"2";"1";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Mutum";5106224;"TRANSMISSAO COMUNITARIA";"94";"79";"5";1,22116201644732;1,50579346323173;1,83156506965057;1,37791937055814;1,1924869531656;1,1924869531656;0,766;"Moderado";"Alto";"Alto"
"Nova Nazare";5106174;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Olimpia";5106232;"CASOS ISOLADOS";"4";"6";"0";0,592901094607958;1,70582704374982;3,74025256579354;1,75761641312284;0,428571428571429;0,428571428571429;0,766;"Baixo";"Alto";"Alto"
"Nova Santa Helena";5106190;"CASOS ISOLADOS";"3";"2";"2";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Nova Ubirata";5106240;"TRANSMISSAO LOCAL";"11";"16";"0";0,333770800691569;0,960287075553779;2,1055570735606;1,09757385305891;1;1;0,766;"Baixo";"Alto";"Alto"
"Nova Xavantina";5106257;"CASOS ISOLADOS";"1";"0";"2";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Novo Horizonte do Norte";5106273;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Novo Mundo";5106265;"TRANSMISSAO LOCAL";"6";"14";"0";0,403999361763913;1,16234063863592;2,54858637158628;1,34152730522702;0,214285714285714;0,214285714285714;0,766;"Baixo";"Alto";"Alto"
"Novo Santo Antonio";5106315;"TRANSMISSAO LOCAL";"4";"10";"0";0,293374245965279;0,84406274041068;1,85071976791499;1,2951210207354;;;0,766;"Muito baixo";"Alto";"Alto"
"Novo Sao Joaquim";5106281;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Paranaita";5106299;"CASOS ISOLADOS";"3";"1";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Paranatinga";5106307;"TRANSMISSAO LOCAL";"22";"2";"0";0,311743324356743;0,802779196051446;1,65199787698233;0,816174582087386;;;0,766;"Muito baixo";"Alto";"Alto"
"Pedra Preta";5106372;"TRANSMISSAO LOCAL";"37";"10";"1";0,919750854568459;1,50094372781898;2,28728911652996;0,997434491635581;;;0,766;"Baixo";"Alto";"Alto"
"Peixoto de Azevedo";5106422;"TRANSMISSAO COMUNITARIA";"19";"33";"1";0,779692769152726;1,33577479511907;2,10923598429418;1,40695672872844;0,296428571428571;0,296428571428571;0,766;"Moderado";"Alto";"Alto"
"Planalto da Serra";5106455;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Pocone";5106505;"CASOS ISOLADOS";"20";"4";"3";1,3192120886314;2,09741401846361;3,13464758896738;1,92526943370733;6,34523809523809;6,34523809523809;0,766;"Moderado";"Alto";"Alto"
"Pontal do Araguaia";5106653;"TRANSMISSAO LOCAL";"7";"5";"0";1,95765226333332;6,59587707807122;15,7480661222723;1,61186742595878;-0,523809523809524;-0,523809523809524;0,766;"Baixo";"Alto";"Alto"
"Ponte Branca";5106703;"CASOS ISOLADOS";"0";"0";"1";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Pontes E Lacerda";5106752;"TRANSMISSAO COMUNITARIA";"0";"0";"0";;;;;;;0,766;"Moderado";"Alto";"Alto"
"Porto Alegre do Norte";5106778;"CASOS ISOLADOS";"4";"2";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Porto Dos Gauchos";5106802;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Porto Esperidiao";5106828;"TRANSMISSAO LOCAL";"53";"1";"2";1,16647425837386;1,58737906055835;2,09915579430209;2,19873434263625;;;0,766;"Baixo";"Alto";"Alto"
"Porto Estrela";5106851;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Poxoreu";5107008;"CASOS ISOLADOS";"8";"4";"0";-999;-999;-999;-999;1,14285714285714;1,14285714285714;0,766;"Baixo";"Alto";"Alto"
"Primavera do Leste";5107040;"TRANSMISSAO COMUNITARIA";"150";"155";"4";1,07616242661727;1,30783544702752;1,5705969209049;1,20416376673315;0,248818725183067;0,248818725183067;0,766;"Moderado";"Alto";"Alto"
"Querencia";5107065;"TRANSMISSAO LOCAL";"47";"27";"2";0,561643665639784;0,841760112194817;1,20250581846292;1,38798837686767;1,66687874754645;1,66687874754645;0,766;"Baixo";"Alto";"Alto"
"Reserva do Cabacal";5107156;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Ribeirao Cascalheira";5107180;"CASOS ISOLADOS";"10";"7";"0";0,216398343212446;0,622596499536789;1,36512559311264;1,39729058505535;1,07142857142857;1,07142857142857;0,766;"Baixo";"Alto";"Alto"
"Ribeiraozinho";5107198;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Rio Branco";5107206;"CASOS ISOLADOS";"1";"3";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Rondolandia";5107578;"CASOS ISOLADOS";"0";"2";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Rondonopolis";5107602;"TRANSMISSAO COMUNITARIA";"511";"79";"21";1,2266730928714;1,39157465197093;1,57063307882419;1,34886129970636;0,805085808991102;0,805085808991102;0,766;"Moderado";"Alto";"Alto"
"Rosario Oeste";5107701;"TRANSMISSAO LOCAL";"10";"43";"2";0,56423863397569;1,18855740622572;2,16121361107409;1,42224875288544;2,19727891156463;2,19727891156463;0,766;"Baixo";"Alto";"Alto"
"Salto do Ceu";5107750;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Santa Carmem";5107248;"CASOS ISOLADOS";"11";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Santa Cruz do Xingu";5107743;"CASOS ISOLADOS";"1";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Santa Rita do Trivelato";5107768;"CASOS ISOLADOS";"1";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Santa Terezinha";5107776;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Santo Afonso";5107263;"CASOS ISOLADOS";"3";"1";"1";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Santo Antonio de Leverger";5107800;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Santo Antonio do Leste";5107792;"CASOS ISOLADOS";"3";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Sao Felix do Araguaia";5107859;"CASOS ISOLADOS";"5";"1";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Sao Jose do Povo";5107297;"CASOS ISOLADOS";"3";"6";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Sao Jose do Rio Claro";5107305;"CASOS ISOLADOS";"7";"0";"1";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Sao Jose do Xingu";5107354;"CASOS ISOLADOS";"2";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Sao Jose Dos Quatro Marcos";5107107;"TRANSMISSAO LOCAL";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Sao Pedro da Cipa";5107404;"TRANSMISSAO LOCAL";"0";"7";"1";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Sapezal";5107875;"TRANSMISSAO LOCAL";"9";"56";"1";0,863471568063461;1,37283260743912;2,05173913451628;1,00213330315383;-0,200107579263589;-0,200107579263589;0,766;"Baixo";"Alto";"Alto"
"Serra Nova Dourada";5107883;"CASOS ISOLADOS";"1";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Sinop";5107909;"TRANSMISSAO COMUNITARIA";"93";"88";"15";1,07355892592973;1,35881137150368;1,69062633042563;1,18365892818727;0,352141776696716;0,352141776696716;0,766;"Moderado";"Alto";"Alto"
"Sorriso";5107925;"TRANSMISSAO COMUNITARIA";"125";"140";"4";1,21571270560368;1,46340420793677;1,74265946422467;1,27774283118535;0,271064676732364;0,271064676732364;0,766;"Moderado";"Alto";"Alto"
"Tabapora";5107941;"CASOS ISOLADOS";"2";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Tangara da Serra";5107958;"TRANSMISSAO COMUNITARIA";"69";"211";"3";1,08049984258333;1,33390013071857;1,62413722305376;1,16100862729843;0,118628729411035;0,118628729411035;0,766;"Moderado";"Alto";"Alto"
"Tapurah";5108006;"TRANSMISSAO LOCAL";"35";"21";"0";1,07260258408608;1,77639844060807;2,73668475585356;0,89082364357272;-0,485518143184047;-0,485518143184047;0,766;"Baixo";"Alto";"Alto"
"Terra Nova do Norte";5108055;"CASOS ISOLADOS";"6";"2";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Tesouro";5108105;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Torixoreu";5108204;"CASOS ISOLADOS";"0";"0";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Uniao do Sul";5108303;"CASOS ISOLADOS";"0";"1";"0";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Vale de Sao Domingos";5108352;"CASOS ISOLADOS";"4";"1";"1";;;;;;;0,766;"Muito baixo";"Alto";"Alto"
"Varzea Grande";5108402;"TRANSMISSAO COMUNITARIA";"417";"154";"57";1,09946836895248;1,26232104395851;1,4405141389297;1,2001228636926;0,276094600726479;0,276094600726479;0,766;"Moderado";"Alto";"Alto"
"Vera";5108501;"CASOS ISOLADOS";"9";"3";"1";1,3912004870363;3,08916676132609;5,80944063311618;1,49536366508691;;;0,766;"Baixo";"Alto";"Alto"
"Vila Bela da Santissima Trindade";5105507;"TRANSMISSAO LOCAL";"22";"2";"1";0,432139581000713;1,1128150574951;2,29000467562946;0,752661889709637;-0,62678749821607;-0,62678749821607;0,766;"Baixo";"Alto";"Alto"
"Vila Rica";5108600;"TRANSMISSAO LOCAL";"25";"17";"1";0,419500856240073;0,845819664813563;1,49457950767246;0,998833287307854;-0,186813186813187;-0,186813186813187;0,766;"Muito baixo";"Alto";"Alto"
